ID,Active,Reference,Mammals - Acute Oral LD50 mg/kg BW/day,Mammals - Acute Oral <>,Quality Barometer - Mammals Acute,Mammals - Short Term Dietary NOEL mg/kg,Mammals - Short Term Dietary NOEL ppm diet,Mammals - STD <>,Quality Barometer - Mammals Short Term,Birds - Acute LD50 mg/kg,Birds - Acute <>,Quality Barometer - Birds Acute,Birds - Short term Dietary LC50/LD50,Birds - Dietary <>,Birds - Dietary Units,Quality Barometer - Birds Dietary,Fish - Acute 96hr LC50 mg/l,Fish - Acute <>,Quality Barometer - Fish Acute,Fish - Chronic 21d NOEC mg/l,Fish Chronic - <>,Quality Barometer - Chronic Fish,Aquatic Invertebrates - Acute 48hr EC50 mg/l,Aquatic Invertebrates - <>,Quality Barometer - Aq invertebrates Acute,Aquatic Invertebrates - Chronic 21d NOEC mg/l,Aquatic Invertebrates Chronic <>,Quality Barometer - Aq Invertebrates Chronic,Aquatic Crustaceans - Acute 96hr LC50 mg/l,Aquatic Crustaceans - <>,Quality Barometer - Aq Crustaeans,Aquatic Plants - Acute 7d EC50 mg/l,Aquatic Plants - <>,Quality Barometer - Aquatic Plants,Algae - Acute 72hr EC50 Growth mg/l,Algae acute - <>,Quality Barometer - Algae Acute,Algae - Chronic 96hr NOEC mg/l,Algae chronic - <>,Quality Barometer - Algae Chronic,Sediment Dwelling Organisms - Acute 96hr LC50 mg/l,Sediment Dwelling Organisms Acute - <>,Quality Barometer - Sediment Dwellers,Sediment Dwelling Org  - Chronic 28 day NOEC Static Water mg/l,Sediment Dwelling Org Chronic water - <>,Quality Barometer - Sediment Dwellers Chronic Water,Sediment Dwelling Organisms - Chronic 28 day NOEC Sediment mg/kg,Sediment Dwelling Org Chronic Sed - <>,Quality Barometer - Sediment Dwellers Chronic Sediment,Honeybees - Contact acute 48hr LD50 ug per bee,Honeybees contact <>,Quality Barometer - Bees contact,Honeybees - Oral Acute 48hr LD50 ug per bee,Honeybees oral <>,Quality Barometer - Honeybees oral,Honeybees - Unknown mode acute 48hr LD50 ug per bee,Honeybees unknown <>,Quality Barometer - Honeybees unknown,Bumblebees - Oral acute LD50 ug per bee,Bumblebees oral <>,Quality barometer - Bumblebees oral,Bumblebees oral - notes,Bumblebees - Contact acute LD50 ug per bee,Bumblebees contact <>,Quality barometer - Bumblebees contact,Bumblebees contact - notes,Mason bees - Contact acute LD50,Mason bees contact <>,Quality barometer - Mason bees contact,Mason bees - Oral acute LD50,Mason bees oral <>,Quality barometer - Mason bees oral,Other pollinator 1 - LD50 ug/insect,Other pollinator 1 - <>,Other pollinator 1 - mode of exposure,Other pollinator 1 - quality barometer,Other pollinator 2 - LD50 ug/insect,Other pollinator 2 - <>,Other pollinator 2 - mode of exposure,Other pollinator 2 - quality barometer,Earthworms - Acute 14d LC50 mg/kg,Worms acute - <>,Quality Barometer - Worms Acute,Earthworms - Chronic NOEC, Reproduction mg/kg,Worms chronic <>,Quality Barometer - Worms Reproduction,Other soil macro-organisms - acute LC50,Other soil macro-organisms - acute LC50 - <>,Quality barometer - Other soil macro-organisms - acute LC50,Other soil macro-organisms - chronic NOEC,Other soil macro-organisms - chronic NOEC - <>,Quality barometer - Other soil macro-organisms - chronic NOEC,Bioconcentration Factor,Quality Barometer - Bioconcentration factor,Clearance Half-life Days,Other arthropod (1) LR50 g/ha,OA Description,Quality Barometer - LR50 Other Arthropod 1,Arthropod (1) %Effect,OAE Description,Quality Barometer - %Effect Other Arthropod 1,Other arthropod (2) LR50 g/ha,OA2 Description,Quality Barometer - LR50 Other Arthropod 2,Arthropod (2) %Effect,OAE2 Description,Quality Barometer - %Effect Other Arthropod 2,Soil Micro-organisms,Quality Barometer - Soil Micro-Organisms,Aquatic Mesocosm 1 NOEAEC mg/l,Quality Barometer - Aquatic Mesoco 1 / Most Sensitive Species,Aquatic Mesocosm 2 NOEAEC mg/l,Quality Barometer - Aquatic Mesoco2 / Most Sensitive Species,Non-target plants 1,Non-target plants 1 - endpoint,Non-target plants plants 1 <>,Non-target plants 1 - Notes,Quality Barometer - Non-target plants 1,Non-target plants 2,Non-target plants 2 - endpoint,Non-target plants 2 <>,Non-target plants 2 - Notes,Quality Barometer - Non-target plants 2
"412","isoxaflutole","RPA 201772","5000",">","A5 Rat","2",,,"L2 Rat, 2 year","2150",">","A5 <i>Anas platyrhynchos</i>","4150",">","mg/kg feed","A5 <i>Anas platyrhynchos</i>","1.7",">","A5 <i>Oncorhynchus mykiss</i>","0.08","=","A5 <i>Oncorhynchus mykiss</i>","1.5",">","A5 <i>Daphnia magna</i>","0.35","=","A5 <i>Daphnia magna</i>","0.014","=","F3 <i>Americamysis bahia</i>","0.016","=","A5 <i>Lemna gibba</i>","0.12","=","A4 <i>Raphidocelis subcapitata</i>, 120 hour",,,,,,,"0.1","=","A5 <i>Chironomus riparius</i>",,,,"100",">","A5","168.7",">","A5",,,,,,,,,,,,,,,,,,,,,,,,,,"1000",">","A5",,,,,,,,,,"11","A5","Not available",,,,"61","Parasitism [Dose: 0.15 kg/ha]","A5 <i>Aphidius rhopalosiphi</i>, adult",,,,"15","Mortality and Fecundity [Dose: 0.15 kg/ha]","A5 <i>Typhlodromus pyri</i>, protonymph","Nitrogen mineralisation: No significant adverse effect; Carbon mineralisation: No significant adverse effect","A5 [Dose: 1.0 mg/kg soil]",,,,,,,,,,,,,,
"413","isoxathion","SL 6711","112","=","F4 Rat","1.2",,,"L2 Rat, 9 week","19",,"L2 <i>Gallus gallus</i>",,,,,"1.7","=","L2 <i>Cyprinidae</i>",,,,"0.0052","=","L2 <i>Daphnia pulex</i>",,,,,,,,,,,,,,,,,,,,,,,,,"0.082","=","L3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"730","F4","Not available",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"414","kresoxim-methyl","BAS 490F","5000",">","A5 Rat","146","2000",">","L3 Rat","2150",">","A5 <i>Anas platyrhynchos</i>","5000",">","mg/kg feed","A5 <i>Anas platyrhynchos</i>","0.19","=","A5 <i>Oncorhynchus mykiss</i>","0.013","=","Q2 <i>Oncorhynchus mykiss</i>","0.186","=","A5 <i>Daphnia magna</i>","0.032","=","Q2 <i>Daphnia magna</i>","0.047","=","F3 <i>Americamysis bahia</i>","0.301","=","F3 <i>Lemna gibba</i>","0.063","=","A5 <i>Ankistrodesmus spp.</i>",,,,,,,,,,,,,"100",">","A5 <i>Apis mellifera</i>","110",">","A5 <i>Apis mellifera</i>",,,,,,,,,,,,,,,,,,,,,,,,,,"469",">","A5 <i>Eisenia foetida</i>, corr",,,,,,,,,,"220","A5 Whole fish","0.37","900",">","A5","14.9","Beneficial capacity [Dose: 0.15 kg/ha]","A5 <i>Typhlodromus pyri</i>","900",">","A5 <i>Aphidius rhopalosiphi</i>","-17.9","Beneficial capacity [Dose: 0.15 kg/ha]","A5 <i>Trichogramma cacoeciae</i>","Nitrogen mineralisation: No significant adverse effect; Carbon mineralisation: No significant adverse effect","A5 [Dose: 2.0 mg/kg soil]",,,,,"900","Vegetative vigour, ER50",">","as g/ha","A5 Carrot, Cabbage, Corn, Oats, Peas",,,,,
"415","lambda-cyhalothrin","OMS 3021","56","=","A5 Rat","0.7","10","=","A5 Rat","3950",">","A5 <i>Anas platyrhynchos</i>","5300",">","mg/kg feed","A5 <i>Colinus virginianus</i>","0.00021","=","A5 <i>Lepomis macrochirus</i>","0.000031","=","A5 <i>Pimephales promelas</i>","0.00023","=","A5 <i>Daphnia magna</i>","0.0000022","=","A5 <i>Daphnia magna</i>","0.000003","=","A5 <i>Americamysis bahia</i>",,,,"0.005",">","A5 <i>Pseudokirchneriella subcapitata</i>","0.31",">","Q2 Unknown species","0.0015","=","A5 <i>Chironomus riparius</i>","0.00013","=","A5 <i>Chironomus riparius</i>","0.105","=","A5 <i>Chironomus riparius</i>","0.038","=","A5 <i>Apis mellifera</i>","0.91","=","A5 <i>Apis mellifera</i>",,,,"0.16","=>","R4 <i>Bombus terrestris</i>",,"0.11",">","R4 <i>Bombus terrestris</i>",,"0.136","=","R4 <i>Osmia bicornis</i>",,,,,,,,,,,,"500",">","A5 <i>Eisenia foetida</i> corr","3.125","=","A5 <i>Eisenia foetida</i> corr",,,,"2.73","=","A5 <i>Folsomia candida</i>, 28d","4982","A5 (Other literature log BCF range 3.2-3.3 (R3))","Not available","0.2","7 day","A5 <i>Typhlodromus pyri</i>",,,,,,,"23","Mortality [Dose: 7.5 g/ha, 28 day]","A5 <i>Pterostichus melanarius</i>","Nitrogen mineralisation: <-21% effect on ammonification/nitrification; Carbon mineralisation: No significant adverse effect","A5 [Dose: 1.25 kg/ha]",,,,,,,,,,,,,,
"417","lenacil","DPX B634","5000",">","A5 Rat",,,,,"2000",">","A5 <i>Anas platyrhynchos</i>","1088",">","mg/kg bw/day","A5 <i>Colinus virginianus</i>","2.0",">","A5 <i>Oncorhynchus mykiss</i>","2.3","=","A5 <i>Oncorhynchus mykiss</i>","8.4",">","A5 <i>Daphnia magna</i>","0.48","=","A5 <i>Daphnia magna</i>",,,,"0.019","=","A5 <i>Lemna gibba</i>","0.0077","=","A5 <i>Pseudokirchneriella subcapitata</i>","0.01","=","Q2 Unknown species",,,,,,,,,,"227.2",">","A5 <i>Apis mellifera</i>","206.2",">","A5 <i>Apis mellifera</i>",,,,"195.4",">","A5 <i>Bombus terrestris</i>",,"200.0",">","A5 <i>Bombus terrestris</i>",,,,,,,,,,,,,,,,"1000",">","A5 <i>Eisenia foetida</i>","1000","=","A5 <i>Eisenia foetida</i>",,,,,,,"18","Q2 Estimated","Not available","2000",">","A5 <i>Aphidius rhopalosiphi</i>",,,,"2000",">","A5 <i>Typhlodromus pyri</i>",,,,"Nitrogen mineralisation: No significant adverse effect; Carbon mineralisation: No significant adverse effect","A5 [Dose: 5.0 kg/ha; 28 days]","0.0221","A5 Macrophytes, zooplankton and phytoplankton",,,"427","Vegetative vigour, ER50","=","as g/ha","A5 <i>Lycopersicon esculentum</i>","177.2","Seedling emergence, ER50","=","as g/ha","A5 <i>Brassica napus</i>"
"419","linuron","HOE 02810","1146","=","A5 Rat","2","25","=","B5 Rat","314","=","A5 <i>Colinus virginianus</i>","1250","=","mg/kg feed","A5 <i>Colinus virginianus</i>","3.15","=","A5 <i>Oncorhynchus mykiss</i>","0.1","=","A5 <i>Oncorhynchus mykiss</i>","0.31","=","A4 <i>Daphnia magna</i>, 24 hour","0.18","=","A5 <i>Daphnia magna</i>","2.9","=","F3 <i>Americamysis bahia</i>","0.017","=","F3 <i>Lemna gibba</i>","0.016","=","A4 <i>Raphidocelis subcapitata</i>, 72 hour","0.01","=","Q2 Unknown species","10.0","=","F3 <i>Chironomus riparius</i>, 1 day",,,,,,,"97.8",">","A5 <i>Apis mellifera</i>","112.1",">","A5 <i>Apis mellifera</i>",,,,,,,,,,,,,,,,,,,,,,,,,,"500",">","A5 <i>Eisenia foetida</i>, corr","6.78","=","A5 <i>Eisenia foetida</i>, corr",,,,"57.06","=","A5 <i>Folsomia fcandida</i>, 28d corr","49","A5","8",,,,"70","Mortality [Dose: 2.43 kg/ha]","A5 <i>Aphidius rhopalosiphi</i>, adult",,,,"100","Mortality [Dose: 0.95 kg/ha]","A5 <i>Typhlodromus pyri</i>, adult","Nitrogen mineralisation: No significant adverse effect; Carbon mineralisation: No significant adverse effectt","A5 [Dose: 1.9 kg/ha, 100 days]",,,,,,,,,,,,,,
"422","maleic hydrazide",,"2000",">","A5 Rat","25","750",">","A3 Dog","4640","=","A5 <i>Anas platyrhynchos</i>","10000",">","mg/kg feed","A5 <i>Colinus virginianus</i>","1000",">","A5 <i>Oncorhynchus mykiss</i>, as potassium salt","9.6","=","A5 <i>Pimephales promelas</i>, as potassium salt, 32 day","107.7","=","J4 <i>Daphnia magna</i>","0.95","=","A5 <i>Daphnia magna</i>",,,,"110",">","A5 <i>Lemna gibba</i>","100",">","A5 <i>Chlorella vulgaris</i>","20","=","Q2 Unknown species",,,,,,,,,,"100",">","A5 <i>Apis mellifera</i>","100",">","A5 <i>Apis mellifera</i>",,,,,,,,,,,,,,,,,,,,,,,,,,"1000",">","A5","151.5","=","A5 <i>Eisenia foetida</i>",,,,"112.7","=","A5 <i>Folsomia candida</i>, 14d","Low risk","A5 Based on LogP < 3",,,,,"95","Mortality [Dose: 5 kg/ha]","A5 <i>Aphidius rhopalosiphi</i>",,,,"55","Mortality [Dose: 5 kg/ha, 7days]","A5 <i>Typhlodromus pyri</i>","Nitrogen mineralisation: No significant adverse effect; Carbon mineralisation: No significant adverse effect","A5 [Dose: 5 kg/ha]",,,,,,,,,,,,,,
"424","mancozeb",,"5000",">","A5 Rat",,,,,"2000",">","A5 <i>Anas platyrhynchos</i>","860",">","mg/kg bw/day","A4 <i>Colinus virginianus</i>","0.074","=","A5 <i>Oncorhynchus mykiss</i>","0.0022","=","A4 <i>Oncorhynchus mykiss</i>, 34 day NOEC","0.073","=","A5 <i>Daphnia magna</i>","0.0073","=","A5 <i>Daphnia magna</i>",,,,"1.04","=","Lemna minor","0.044","=","A5 <i>Pseudokirchneriella subcapitata</i>",,,,,,,,,,,,,"85.3",">","A5 <i>Apis mellifera</i>","110.0",">","A5 <i>Apis mellifera</i>",,,,,,,,,,,,,,,,,,,,,,,,,,"299.1",">","A5 <i>Eisenia foetida</i>","20.0","=","A5 <i>Eisenia foetida</i>",,,,"10","=","A5 <i>Folsomia candida</i>","3.2","A5","Not available",,,,"75","Long term effect [Dose: 36 kg/ha]","A5 <i>Typhlodromus pyri</i>, adult",,,,"-0.4","Mortality [Dose: 2.6 kg/ha]","A5 <i>Aphidius rhopalosiphi</i>","Nitrogen mineralisation: No significant adverse effect; Carbon mineralisation: No significant adverse effect","A5 [Dose: 4.2 kg/ha]","0.032","A5 Invertebrates and phytoplankton",,,,,,,,,,,,
"425","mandipropamid","NOA 446510","5000",">","A5 Rat",,,,,"1000",">","A5 <i>Anas platyrhynchos</i>","2141",">","mg/kg bw/Day","A5 <i>Colinus virginianus</i>","2.9",">","A5 <i>Oncorhynchus mykiss</i>","0.5","=","A5 <i>Pimephales promelas</i>","7.1","=","A5 <i>Daphnia magna</i>","0.87","=","A5 <i>Daphnia magna</i>",,,,"4.4",">","A5 <i>Lemna gibba</i>","19.8",">","A5 <i>Anabaena flos-aquae</i>",,,,,,,,,,,,,"200",">","A5","200",">","A5",,,,,,,,,,,,,,,,,,,,,,,,,,"500",">","A5 <i>Eisenia foetida</i>, corr","16.0",">","A5 <i>Eisenia foetida</i>, corr",,,,,,,"48","A5","1","827",,"A5 <i>Aphidius rhopalosiphi</i>",,,,"900",">","A5 <i>Typhlodromus pyri</i>",,,,"Nitrogen mineralisation: No significant adverse effect; Carbon mineralisation: No significant adverse effect","A5 [Dose: 4.5 kg/ha, 28 days]",,,,,"450","Vegetative vigour, ER50",">","as g/ha","A4 Unknown species","450","Seedling emergence, ER50",">","as g/ha","A4 Unknown species"
"426","maneb","ENT 14875","5000",">","A5 Rat",,,,,"1467",">","A5 <i>Anas platyrhynchos</i>","5000",">","mg/kg feed","A5 <i>Anas platyrhynchos</i>","0.20","=","A4 <i>Oncorhynchus mykiss</i>","0.0065","=","A5 <i>Pimephales promelas</i>","0.0021","=","A5 <i>Daphnia magna</i>","0.0023","=","A5 <i>Daphnia magna</i>","2.4","=","F3 <i>Americamysis bahia</i>",,,,"0.007","=","A4 <i>Pseudokirchneriella subcapitata</i>, 120 hour",,,,,,,,,,,,,"100",">","A5","89.5",">","A5",,,,,,,,,,,,,,,,,,,,,,,,,,"840","=","A5 <i>Eisenia foetida</i>","8.0","=","A5 <i>Eisenia foetida</i>",,,,,,,"Low risk","A5 Based on LogP < 3",,,,,"Moderately harmful",,"AA2 <i>Typhlodromus pyri</i>",,,,"1500",,"A5 <i>Aphidius rhopalosiphi</i>","Nitrogen mineralisation: No significant adverse effect; Carbon mineralisation: No significant adverse effect","A5 [Dose: 20 kg/ha, 28 days]","0.032","A5 whole system",,,,,,,,,,,,
"428","MCPB","MB 3046","4300","=","A5 Rat",,"100",">","L2 Rat, 2 year","282","=","A5 <i>Colinus virginianus</i>","5000",">","mg/kg feed","A5 <i>Colinus virginianus</i>","4.3","=","A5 <i>Oncorhynchus mykiss</i>","40","=","A5 <i>Oncorhynchus mykiss</i>","55","=","A5 <i>Daphnia magna</i>","50","=","A5 <i>Daphnia magna</i>",,,,"37","=","A5 <i>Lemna gibba</i>","41.0","=","A5 <i>Pseudokirchneriella subcapitata</i>",,,,,,,,,,,,,"100",">","A5 <i>Apis mellifera</i>","81.8",">","A5 <i>Apis mellifera</i>",,,,,,,,,,,,,,,,,,,,,,,,,,"263",">","A5 <i>Eisenia foetida</i>",,,,,,,,,,"Low risk","A5 Based on LogP < 3",,"4000",">","A5 <i>Aphidius rhopalosiphi</i>",,,,"2000",">","A5 <i>Typhlodromus pyri</i>",,,,"Nitrogen mineralisation: Effect noted but recovery by day 42; Carbon mineralisation: No significant adverse effect","A5 [Dose: 10 kg/ha]",,,,,,,,,,,,,,
"429","mecarbam","MC 474","36","=","F4 Rat","1.6",,,"L2 Rat, 6 month",,,,,,,,"0.006","=","F4 <i>Rasbora heteromorpha</i>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75","Q2 Estimated","Not available",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"430","mecoprop","RD 4593","1166","=","A5 Rat","11.4","150","=","A5 Rat","500",">","A5 <i>Anas platyrhynchos</i>","5000","=","mg/kg feed","A5 <i>Anas platyrhynchos</i>","240","=","A4 Unknown species","109","=","A5 <i>Oncorhynchus mykiss</i>","200",">","A4 <i>Daphnia magna</i>","22.0","=","A5 <i>Daphnia magna</i>",,,,"40.2","=","A4 Unknown species","237","=","A4 Unknown species","56","=","Q2 Unknown species",,,,,,,,,,"100",">","A5","100",">","A5",,,,,,,,,,,,,,,,,,,,,,,,,,"988","=","A5",,,,,,,,,,"3","A5","1.1",,,,"-28","Mortality [Dose: 3.36 g/ha]","A5 <i>Carabus nemoralis</i>",,,,"0","Beneficial effect [Dose: 3.36 g/ha]","A5 <i>Philonthus marginatus</i>","Nitrogen mineralisation: No significant adverse effect; Carbon mineralisation: No significant adverse effect","A5 [Dose: 33.6 kg/ha]",,,,,,,,,,,,,,
"431","mecoprop-P","BAS 037H","431","=","A5 Rat","20","100",">","A5 Mice","500","=","A5 <i>Colinus virginianus</i>","5600",">","mg/kg feed","A4 Unknown species","93",">","A5 <i>Oncorhynchus mykiss</i>","50",">","A5 <i>Oncorhynchus mykiss</i>","91",">","A5 <i>Daphnia magna</i>","22.7","=","A5 <i>Daphnia magna</i>",,,,"1.6","=","A5 <i>Lemna gibba</i>","16.2","=","A4 Unknown species","56","=","Q2 Unknown species",,,,,,,,,,"83.0",">","A5 <i>Apis mellifera</i>","83.0",">","A5 <i>Apis mellifera</i>",,,,,,,,,,,,,,,,,,,,,,,,,,"988",">","A5 <i>Eisenia foetida</i>","10.8","=","A5 <i>Eisenia foetida</i>",,,,"52.9","=","A5 <i>Folsomia candida</i>","3","A5","1.1",,,,"7.7","Mortality / Fecundity [Dose: 1.8 kg/ha]","A5 <i>Aphidius rhopalosiphi</i>",,,,"23","Mortality [Dose: 1.064 g/ha]","A5 <i>Carabus nemoralis</i>","Nitrogen mineralisation: No significant adverse effect; Carbon mineralisation: No significant adverse effect","A5 [Dose: 33.6 kg/ha]",,,,,,,,,,,,,,
"432","mefenacet","FOE 1976","5000",">","L3 Rat",,"100",,"L2 Rat, 2 year","5000",,"L3 <i>Colinus virginianus</i>",,,,,"6","=","L3 <i>Salmonidae</i>",,,,"1.81","=","L3 <i>Daphnia magna</i>",,,,,,,,,,"0.18",,"L3 <i>Scenedemus subspicatus</i>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000",,"L3 <i>Eisenia foetida</i>",,,,,,,,,,"29","R4 (whole body)","Not available",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"434","mefluidide","MBR 12325","4000",">","L3 Rat",,"6000",">","L3 Rat","4620",">","L3 <i>Anas platyrhynchos</i>",,,,,"100",">","L3 <i>Oncorhynchus mykiss</i>",,,,"103",">","F4 <i>Daphnia magna</i>",,,,,,,,,,"0.725",">","F3 Cyanobacteria",,,,,,,,,,,,,,,,,,,"25",">","F3",,,,,,,,,,,,,,,,,,,,,,,"500",">","F3 <i>Eisenia foetida</i>",,,,,,,,,,"Low risk","E3 Based on LogP < 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"436","mephosfolan","ENT 25991 ","8.9",">","V3 Rat",,,,,"12.8",">","CA3 <i>Coturnix japonica</i>",,,,,"54.5","=","CA3 <i>Cyprinus carpio</i>",,,,"0.0003","=","S1 Unknown species",,,,,,,,,,"52.8",">","S1 Unknown species",,,,,,,,,,,,,"0.0035","=","CA3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"437","mepiquat chloride","BAS 083W","200","=","A5 Rat",,"3000",,"L1 Rat","2000",">","A5 <i>Colinus virginianus</i>","1326",">","mg/kg bw/day","A5 <i>Colinus virginianus</i>","100",">","A5 <i>Oncorhynchus mykiss</i>","100","=","A5 <i>Oncorhynchus mykiss</i>, 28 day","68.5","=","A5 <i>Daphnia magna</i>","12.5","=","A5 <i>Daphnia magna</i>","136.0","=","F3 <i>Americamysis bahia</i>","2.6","=","A5 <i>Lemna gibba</i>","14.4","=","A5 <i>Anabaena flos-aquae</i>",,,,,,,,,,,,,"100",">","A5 <i>Apis mellifera</i>","107.4",">","A5 <i>Apis mellifera</i>",,,,,,,,,,,,,,,,,,,,,,,,,,"319.5","=","A5 <i>Eisenia foetida</i>","31.25","=","A5 <i>Eisenia foetida</i>",,,,,,,"2","F4 Whole fish","Not available","1366","48 hour","A5 <i>Aphidius rhopalosiphi</i>",,,,"1530",">, 7 day","A5 <i>Typhlodromus pyri</i>",,,,"Nitrogen mineralisation: No significant adverse effect; Carbon mineralisation: No significant adverse effect","A5 [Dose: 8.14 mg/kg soil]",,,,,,,,,,,,,,
"438","mepronil","B1 2459","10000",">","L3 Rat","5.9",,,"L2 Rat, 2 year","8000",">","L2 <i>Gallus gallus</i>",,,,,"10",">","F4 <i>Oncorhynchus mykiss</i>",,,,"5.0",">","F4 <i>Daphnia magna</i>",,,,,,,,,,,,,,,,,,,,,,,,,,,,"100",">","L3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"268","Q2 Estimated","Not available",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"439","meptyldinocap","DE 126","2000",">","A5 Rat",,,,,"2150",">","A4 <i>Colinus virginianus</i>, for dinocap","344","=","mg/kg bw/day","A4 <i>Colinus virginianus</i>, as dinocap","0.0569","=","A5 <i>Lepomis macrochirus</i>","0.00286","=","A5 <i>Pimephales promelas</i>, 34 day","0.0041","=","A4 <i>Daphnia pulicaria</i>","0.00076","=","A5 <i>Daphnia magna</i>",,,,,,,"2.12","=","A5 <i>Pseudokirchneriella subcapitata</i>",,,,,,,,,,,,,"84.8","=","A5","90","=","A5",,,,,,,,,,,,,,,,,,,,,,,,,,"302","=","A5 <i>Eisenia foetida</i>, corr",,,,,,,,,,"992","A5 Whole fish","0.6","10.91",,"A5 <i>Typhlodromus pyri</i>",,,,,,,"16.7 / 28.8","Mortality / Parasitism [Dose: 0.84 kg/ha]","R4 <i>Aphidius rhopalosiphi</i>","Nitrogen mineralisation: No significant adverse effect;  Carbon mineralisation: No significant adverse effect","A5 [Dose: 0.62 mg/kg soil]",,,,,,,,,,,,,,
"440","merphos",,"910",">","V3 Rat",,,,,,,,,,,,"0.016","=","F4 <i>Oncorhynchus mykiss</i>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"441","mesosulfuron-methyl","AE F130060","5000",">","A5 Rat",,,,,"2000",">","A5 <i>Anas platyrhynchos</i>","5000",">","mg/kg feed","A5 <i>Colinus virginianus</i>","100",">","A5 <i>Oncorhynchus mykiss</i>","32.0","=","A5 <i>Oncorhynchus mykiss</i>","100",">","A5 <i>Daphnia magna</i>","1.8","=","A5 <i>Daphnia magna</i>",,,,"0.00062","=","C4 <i>Lemna gibba</i>","0.2","=","A5 <i>Raphidocelis subcapitata</i>",,,,,,,,,,,,,"100",">","A5 <i>Apis mellifera</i>","105.6",">","A5 <i>Apis mellifera</i>",,,,,,,,"100",">","R3 <i>Bombus terrestris</i>",,,,,,,,,,,,,,,,"1000",">","C4 <i>Eisenia foetida</i>","125","=","A3 <i>Eisenia foetida</i>, 56 days",,,,"1000",">=","A5 <i>Folsomia candida</i>","Low risk","A5 Based on LogP < 3",,,,,"17.5","Mortality [Dose: 15 g/ha]","A5 <i>Aphidius rhopalosiphi</i>, adult",,,,"8.3","Mortality [Dose: 15 g/ha]","A5 <i>Typhlodromus pyri</i>, protonymph","Nitrogen mineralisation: No significant adverse effect; Carbon mineralisation: No significant adverse effect","A5 [Dose: 0.075 kg/ha]",,,,,,,,,,,,,,
"442","mesotrione","ZA 1296","5000",">","A5 Rat","0.24",,"=","A5 Rat","3776",">","A5 <i>Colinus virginianus</i>","5200",">","mg/kg feed","A5 <i>Colinus virginianus</i>","120",">","A5 <i>Lepomis macrochirus</i>","12.5","=","A4 <i>Oncorhynchus mykiss</i>, 35 day","622",">","A5 <i>Daphnia magna</i>","180","=","A5 <i>Daphnia magna</i>",,,,"0.022","=","A5 <i>Lemna minor</i>","3.5","=","C4 <i>Raphidocelis subcapitata</i>",,,,,,,"180","=","A5 <i>Chironomus riparius</i>",,,,"100",">","A5 <i>Apis mellifera</i>","11",">","A5 <i>Apis mellifera</i>",,,,,,,,,,,,,,,,,,,,,,,,,,"2000",">","A5 <i>Eisenia foetida</i>","10.85","=","A5 <i>Eisenia foetida</i>",,,,"50.54","=","A5 <i>Folsomia candida</i>","Low risk","A5 Based on LogP < 3",,"93.1","=","A5 <i>Typhlodromus pyri</i>",,,,"43.6","=","A5 <i>Aphidius rhopalosiphi</i>","3 / -9.3","Mortality / Parasitism [Dose: 0.2 kg/ha]","A5 <i>Aphidius rhopalosiphi</i>, adult","Nitrogen mineralisation: No significant adverse effect; Carbon mineralisation: No significant adverse effect","A5 [Dose: 0.4 kg/ha, 28 days]",,,,,"0.833","Vegetative vigour, ER50","=","g/ha","A5 <i>Lactuca sativa</i>","13.8","Seedling emergence, ER50","=","g/ha","A5 <i>Lactuca sativa</i>"
