ID,Active,Reference,Summary,Chemical Group,Isomerism,Description,Example pests controlled,Example hosts,Mode of action,Efficacy & activity,LERAP Status,EC Directive 91/414 Status,EU Dossier Rapporteur/Co-Rapporteur,Date inclusion expires,Other status (legislative, convention, NGO),Date of introduction,CASS RN,EC number,CLP index number,CIPAC number,US EPA code,Pesticide type,Substance origin,Metabolite type,Other constituent type,Chemical formula,Molar mass,Minimum active substance purity,Known relevant impurities,Generic name,Preferred IUPAC name (PIN),IUPAC name,CAS name,Canonical SMILES,Isomeric SMILES,International Chemical Identifier key (InChIKey),International Chemical Identifier (InChI),Herbicide Resistance (HRAC) Classification,Herbicide Resistance (WSSA) Classification,Insecticide Resistance (IRAC) Classification,Fungicide Resistance (FRAC) Classification,Examples of recorded resistance,OtherID1,Other constituents in formulations 1,OtherID2,Other constituents in formulations 2,OtherID3,Other constituents in formulations 3,OtherID4,Other constituents in formulations 4,OtherID5,Other constituents in formulations 5,OtherID6,Other constituents in formulations 6,Ex  Manufacturers of products using this active,Ex  Brands,Formulation and Application details,FI,SE,DK,IE,UK,NL,BE,LU,DE,AT,FR,ES,PL,MT,GR,CY,CZ,HU,SK,PT,IT,SI,EE,LV,LT,RO,BU
"127","chinomethionat","ENT 25606","Chinomethionat is a multi-use pest control substance that does not have EU approval for use. It has a low aqueous solubiltiy, a low volatility and, based on its chemical properties, would not normally be expected to leach to groundwater. It does not normally persist in soil or aquatic systems. Whilst chinomethionat is a skin and eye irritant, it is not highly toxic and no serious health issues have been identified. It is highly toxic to fish and algae but moderately toxic to most other species.","Carbamate","None","A quinoxaline fungicide, miticide and acaricide used to control various pests and diseases","Spidermites; Powder mildew; Pear psylla; Mite eggs; Whiteflies; Aphids","Fruit including, citrus, apples, pears, plums, peaches; Vegetables; Walnuts; ornamentals","Selective, non-systemic contact action with protective and curative properties. Multi-site activity.",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Germany","Expired","Phytotoxic to specific varieties of top fruit, currants and some ornamentals; Chemical subject to PIC regulations","1960, first reported; 1968, first registered USA","2439-01-2","219-455-3",,"172","054101","Fungicide, Acaricide, Miticide, Insecticide","Synthetic",,,"C10H6N2OS2","234.30",,,,"6-methyl-2H-[1,3]dithiolo[4,5-b]quinoxalin-2-one","6-methyl-1,3-dithiolo[4,5-b]quinoxalin-2-one ","6-methyl-1,3-dithiolo[4,5-b]quinoxalin-2-one","CC1=CC2=C(C=C1)N=C3C(=N2)SC(=O)S3","No data","FBQQHUGEACOBDN-UHFFFAOYSA-N","InChI=1S/C10H6N2OS2/c1-5-2-3-6-7(4-5)12-9-8(11-6)14-10(13)15-9/h2-4H,1H3","Not applicable","Not applicable","UN","M10",,"648","triadimefon","649","triadimenol",,,,,,,,,"Bayer CropScience; Mobay","Morestan; Joust","Available in a variety of formulations including dustable powders, suspension concentrates and wettable powders.",,,,,,,,,,,,,,,,,,,,,,,,,,,
"129","chlomethoxyfen","X-52","Chlomethoxyfen is a larely obsolete herbicide that was once used to rice weeds. It has a low aqueus solubility and is not volatile. It is not expected to persist in soil systems. It has a low oral toxicity to mammals and is a know skin, eye and respiratory tract irritant as well as being a skin sensitiser. Little is known regarding its potential to cause more serious health issues in humans. There are also significant data gaps regarding its ecotoxicology although some data suggests it is not highly toxic to aquatic organisims..   ","Nitroanisole","None","An obsolete pre-emergence herbicide once used mainly in rice to control many annual and some perennial weeds","Aquatic Needle Spike Rush (<i>Eleocharis acicularis</i>); Pigmy arrowhead (<i>Sagittaria pygmaea</i>)","Paddy rice","A Protoporphyrinogen oxidase inhibitor. Systemic, selective, rapidly absorbed by roots with limited translocation ",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Not applicable","Expired",,,"32861-85-1","251-266-1",,"8053",,"Herbicide","Synthetic",,,"C13H9Cl2NO4","313.0",,,,"2,4-dichloro-1-(3-methoxy-4-nitrophenoxy)benzene","5-(2,4-dichlorophenoxy)-2-nitroanisole","2,4-dichloro-1-(3-methoxy-4-nitrophenoxy)benzene","COC1=C(C=CC(=C1)OC2=C(C=C(C=C2)Cl)Cl)[N+](=O)[O-]","No data","DXXVCXKMSWHGTF-UHFFFAOYSA-N","InChI=1S/C13H9Cl2NO4/c1-19-13-7-9(3-4-11(13)16(17)18)20-12-5-2-8(14)6-10(12)15/h2-7H,1H3","E","14","Not applicable","Not applicable",,,,,,,,,,,,,,"Nihon Nohyaku Lo.","Diphenex; Ekkusugoni; Condore","Supplied as a wettable powder or as a granular formulation",,,,,,,,,,,,,,,,,,,,,,,,,,,
"130","chloralose",,"Chloralose is an avicide, bird repellent and rodenticide that is not approved for use in the EU. It is highly soluble in water and volatile. There are considerable gaps in reported data for environmental fate. Chloralose is moderately toxic to mammals with a high potential for bioaccumulation. It is also a recognized irritant. It is highly toxic to birds and moderately toxic to fish.","Chlorinated acetal derivative of glucose","A chiral molecule existing as a mixture of predominately the alpha-form  with the beta-form usually less than 10% by weight.","An avicide, bird repellent and unclassified rodenticide","Birds; Rats; Mice; Small rodents",,"Soporific",,"None","Not approved",,"Expired",,,"15879-93-3","240-016-7",,"249","476200","Rodenticide, Avicide, Repellent","Synthetic",,,"C8H11Cl3O6","309.54",,,,,"(R)-1,2-O-(2,2,2-trichloroethylidene)-alpha-D-glucofuranose","1,2-O-[(1R)-2,2,2-trichloroethylidene]-alpha-D-glucofuranose","C(C(C1C(C2C(O1)OC(O2)C(Cl)(Cl)Cl)O)O)O","C([C@H]([C@@H]1[C@@H]([C@@H]2[C@H](O1)O[C@@H](O2)C(Cl)(Cl)Cl)O)O)O","OJYGBLRPYBAHRT-IPQSZEQASA-N","InChI=1S/C8H11Cl3O6/c9-8(10,11)7-16-5-3(14)4(2(13)1-12)15-6(5)17-7/h2-7,12-14H,1H2/t2-,3+,4-,5-,6?,7-/m1/s1","Not applicable","Not applicable","Not applicable","Not applicable",,,,,,,,,,,,,,"RIMI Chemicals Co. Ltd.; Merck","Afla Z; Alfa-4; Alfamat; Perglucorat","Usually formulated as bait",,,,,,,,,,,,,,,,,,,,,,,,,,,
"131","chloramben","ACP M-629","Chloramben is an obsolete pre-emergence herbicide that is no longer approved in the EU. It is highly soluble in water, volatile, mobile and has a tendency to leach to groundwater. It is not normally persistent in soil or water systems. It has a low mammalian toxicity but a high potential for bioaccumulation. It is a recognised irritant and there are concerns that it may be a developmental/reproduction toxicant. Chloramben has a low toxicity to birds and aquatic invertebrates but is moderately toxic to fish and honeybees.","Benzoic acid","None","An obsolete pre-emergence herbicide once used to control annual grass and broad-leaved weed seedlings","barnyardgrass; Carpteweed; Chickweed; Crabgrass; Foxtail; Johnsongrass; Lambsquarter; Nightshade; Pigweed; Ragweed; Sinkgrass; Velvetleaf","Soybeans; Peanuts; Vegetables including dry beans, lima beans, asparagus, pumpkins, squash; Corn; Tomatoes; Peppers, Sweet potatoes","Synthetic auxin, Selective, systemic, inhibits seedling root development ",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved",,"Expired",,"circa 1958","133-90-4","205-123-5",,"141","029901","Herbicide","Synthetic",,,"C7H5Cl2NO2","206.03",,,,"3-amino-2,5-dichlorobenzoic acid","3-amino-2,5-dichlorobenzoic acid","3-amino-2,5-dichlorobenzoic acid","C1=C(C=C(C(=C1N)Cl)C(=O)O)Cl","No data","BORCLYSCBJR-UHFFFAOYSA-N","InChI=1S/C7H5Cl2NO2/c8-3-1-4(7(11)12)6(9)5(10)2-3/h1-2H,10H2,(H,11,12)","O","4","Not applicable","Not applicable",,,,,,,,,,,,,,"Amchem Products; Bayer AG; Union Carbide","Ornamental Weeder; Vegiben; Amiben","Supplied in a varaiety of formulations including granules, soluble liquids and powders.",,,,,,,,,,,,,,,,,,,,,,,,,,,
"132","chlorbromuron","C6313","Chorbromuron is an obsolete herbicide. It has a low aqueous solubility, low volatility and, under normal conditions, would not be expected to leach to groundwater. Whilst not usually persistent in water bodies it can be persistent in soils. It is not highly toxic to humans if ingested but there is a data gap regarding other health issues. There is also a gap in available ecotoxicity data but based on data does exist it tends to be moderately toxic.  ","Urea","None","An obsolete pre- and post-emergence herbicide once used for annual grass and for broad-leaved weeds on a wide variety of crops","Foxtail; Crabgrass; Goosegrass; Chickweed","Potaoes; Tobacco; Peanuts; Soybeans; Sunflowers; Flax; Corn; Potatoes; Cereals","Photosynthetic electron transport inhibitor at the photosystem II. Sective, absorbed via roots and translocated",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Not applicable","Expired","Phytotoxic to a variety of crops post-emergence including rice, beet, tomatoes and strawberries","circa 1967","13360-45-7","236-411-9",,"186","090701","Herbicide","Synthetic",,,"C9H10BrClN2O2","293.5",,,,"N'-(4-bromo-3-chlorophenyl)-N-methoxy-N-methylurea","3-(4-bromo-3-chlorophenyl)-1-methoxy-1-methylurea","N'-(4-bromo-3-chlorophenyl)-N-methoxy-N-methylurea","CN(C(=O)NC1=CC(=C(C=C1)Br)Cl)OC","No data","NLYNUTMZTCLNOO-UHFFFAOYSA-N","InChI=1S/C9H10BrClN2O2/c1-13(15-2)9(14)12-6-3-4-7(10)8(11)5-6/h3-5H,1-2H3,(H,12,14)","C2","7","Not applicable","Not applicable",,,,,,,,,,,,,,"Ciba-Geigy Ltd; Syngenta","Maloran 50WP","Usually formulated as a wettable powder",,,,,,,,,,,,,,,,,,,,,,,,,,,
"133","chlorbufam",,"Chlorbufam is a carbamate herbicide that does not have EU approval for use and largely considered to be obsolete. It is highly soluble in water and in many organic solvents. It has a low volatality and, based on its chemical properties, it has a high potential for leaching to groundwater. It is moderately persistnt in soil systems. It has a low mammalian oral toxicity and its a recognised irritant. There are significant data gaps regarding ecotoxicity.  ","Carbanilate","A chiral molecule existing in the R- and S-forms","A residual and contact carbamate herbicide, now obsolete, but previously used for pre-emergence control of grasses and broad-leaved weeds","Crabgrass; Bermudagrass; Barnyardgrass; Foxtails","Vegetables including onions, leeks, carrots, beans, spinach; Beet crops; Ornamentals including bulb flowers","Inhibits photosynthesis. Cell division inhibitor.",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Not applicable","Expired",,"1960, first reported","1967-16-4","217-815-5",,"296","575200","Herbicide","Synthetic",,,"C11H10ClNO2","223.7",,,,"rac-(2R)-but-3-yn-2-yl (3-chlorophenyl)carbamate","(RS)-1-methylprop-2-ynyl 3-chlorocarbanilate","1-methyl-2-propynyl (3-chlorophenyl)carbamate","CC(C#C)OC(=O)NC1=CC(=CC=C1)Cl","No data","ULBXWWGWDPVHAO-UHFFFAOYSA-N","InChI=1S/C11H10ClNO2/c1-3-8(2)15-11(14)13-10-6-4-5-9(12)7-10/h1,4-8H,2H3,(H,13,14)","Not known",,"Not applicable","Not applicable",,"141","chloridazon",,,,,,,,,,,"BASF AG","Grisemin; Grisin; Alicep; Trixabon; BiPC","Usually supplied as a wettable powder or emulsifiable concentrate",,,,,,,,,,,,,,,,,,,,,,,,,,,
"134","chlordane","OMS 1437","Chlordane is an insecticide that is not approved for use in the EU. It has a low aqueous solubility, is quite volatile and is not normally expected to leach to groundwater. It can be very persistent in both soil and water systems. It is moderately toxic to mammals and has a high potential for bio-concentration. It is also neurotoxic and a skin and eye irritant. It is highly toxic to birds, fish and moderately toxic to honeybees.","Organochlorine","A chiral molecule. Chlordane is a a complex mixture of isomers, other chlorinated hydrocarbons, and a range of by-products","An organochlorine insecticide once commonly used to control a range of pests but now obsolete and banned","Termites; Ants; Wasps; Cockroaches","Corn; Citrus; Vegetables; Turf & laens","Non systemic with contact, stomach and respiratory action. GABA-gated chloride channel antagonist.",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved",,"Expired/Banned","Chemical subject to PIC regulations; POP - regulated by Stockholm Convention; PAN Dirty Dozen; LRTAP Annex I; OSPAR soc; Marine Pollutant;  Rotterdam Convention (Class II)","circa 1950","57-74-9","200-349-0",,"13","058201","Insecticide","Synthetic",,,"C10H6Cl8","409.78",,"[Technical chlordane may contain a large number of different compounds including chlordane isomers]",,"(1E,2E,3aE,4E,7E,7aE)-1,2,4,5,6,7,8,8-octachloro-2,3,3a,4,7,7a-hexahydro-4,7-methano-1H-indene","1,2,4,5,6,7,8,8-octachloro-2,3,3a,4,7,7a-hexahydro-4,7-methanoindene","1,2,4,5,6,7,8,8-octachloro-2,3,3a,4,7,7a-hexahydro-4,7-methano-1H-indene","C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl","No data","BIWJNBZANLAXMG-UHFFFAOYSA-N","InChI=1S/C10H6Cl8/c11-3-1-2-4(5(3)12)9(16)7(14)6(13)8(2,15)10(9,17)18/h2-5H,1H2","Not applicable","Not applicable","2A","Not applicable","[<i>Blattella germanica</i>], [<i>Conoderus falli</i>], [<i>Ctenocephalides felis</i>], [<i>Epitrix tuberis</i>], [<i>Psilia rosae</i>], [plus others]",,,,,,,,,,,,,"Velsicol; Dow","Toxichlor; Kypchlor; Dowchlor; Octachlor; Belt","Available in a variety of different formulations including enulsifiable concentrates, granules, dusts, wettable powders and oils.",,,,,,,,,,,,,,,,,,,,,,,,,,,
"135","chlorethoxyfos","DPX 43898","Chlorethoxyfos is an organophosphate insecticide without EU regulatory approval. It has a low aqueous solubility and, based on its chemical properties, it should not leach to groundwater. It is not persistent in soil systems but may be moderately persistent in aqueous systems under certain conditions. It is highly toxic to humans and there is some concern that it may bioaccumulate. It is highly toxic to most aquatic life, honey bees and earthworms.","Organophosphate","A chiral molecule","An organophosphate insecticide used to control soil pests","Corn rootworm; Cutworms; Wireworms; Seed maggots; White grubs; Symphylans","Corn; Row crops; Forage; Small grains","Cholinesterase inhibitor, vapour action",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Not applicable","Not applicable",,"circa 1995, USA","54593-83-8",,,"None allocated","129006","Insecticide","Synthetic",,,"C6H11Cl4O3PS","336.0",,,,"rac-O,O-diethyl O-[(1R)-1,2,2,2-tetrachloroethyl] phosphorothioate","O,O-diethyl (RS)-O-(1,2,2,2-tetrachloroethyl) phosphorothioate","O,O-diethyl O-(1,2,2,2-tetrachloroethyl) phosphorothioate","CCOP(=S)(OCC)OC(C(Cl)(Cl)Cl)Cl","No data","XFDJMIHUAHSGKG-UHFFFAOYSA-N","InChI=1S/C6H11Cl4O3PS/c1-3-11-14(15,12-4-2)13-5(7)6(8,9)10/h5H,3-4H2,1-2H3","Not applicable","Not applicable","1B","Not applicable","[None recorded]",,,,,,,,,,,,,"Amvac Chemical Corp; Du Pont de nemours","Fortress Insecticide 5G","Usually supplied in a granular formulation and with tamper-proof delivery systems (SmartBox)",,,,,,,,,,,,,,,,,,,,,,,,,,,
"136","chlorfenapyr","MK 242","Chlorfenapyr is a broad spectrum insecticide that does not have EU approval for use. It has a low aqueous solubility, low volatility and, based on its chemical properties, would not normally be expected to leach to groundwater. It is not usually persistent in soil or water systems. It has a moderate mammalian oral toxicity but no other data on human health impact has been identified. There are also gaps in ecotoxicilogical data but it is know to be highly toxic to birds, fish and aquatic invertebrates. ","Pyrrole","Isomeric","Used to control many insects and mites including those resistant to carbamate, organophosphate and pyrethroid compounds","Spider mites; Caterpillars; Thrips; Fungus gnats","Greenhouse ornamentals","Limited systemic activity, mainly stomach but some contact action. Uncoupler of oxidative phosphorylation.",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Spain","Expired","Chemical subject to PIC regulations","2001, USA","122453-73-0",,,"570","129093","Insecticide, Acaricide, Miticide","Synthetic",,,"C15H11BrClF3N2O","407.62",,,,"4-bromo-2-(4-chlorophenyl)-1-(ethoxymethyl)-5-(trifluoromethyl)-1H-pyrrole-3-carbonitrile","4-bromo-2-(4-chlorophenyl)-1-ethoxymethyl-5-trifluoromethyl-1H-pyrrole-3-carbonitrile","4-bromo-2-(4-chlorophenyl)-1-(ethoxymethyl)-5-(trifluoromethyl)-1H-pyrrole-3-carbonitrile","CCOCN1C(=C(C(=C1C(F)(F)F)Br)C#N)C2=CC=C(C=C2)Cl","No data","CWFOCCVIPCEQCK-UHFFFAOYSA-N","InChI=1S/C15H11BrClF3N2O/c1-2-23-8-22-13(9-3-5-10(17)6-4-9)11(7-21)12(16)14(22)15(18,19)20/h3-6H,2,8H2,1H3","Not applicable","Not applicable","13","Not applicable","[<i>Earias vittella</i>], [<i>Tetranychus urticae</i>]",,,,,,,,,,,,,"BASF; AgroCare; FCC","Pirate; Pylon; Shark","Usually supplied as suspension concentrate",,,,,,,,,,,,,,,,,,,,,,,,,,,
"151","chlorotoluron","C 2242","Chloroturon is a commonly used urea herbicide that is approved for use in the EU. It is moderately soluble in water, volatile with a high potential for leaching to groundwater. It is moderately persistent in soil but tends not to be persistent in water due to rapid aqueous photolysis. Chloroturon has a low mammalian toxicity but may bioaccumulate. Whilst it is non-toxic to honeybees it is moderately toxic to birds, earthworms and most aquatic organisms.","Urea",,"A contact and residual urea herbicide used to control broad-leaved weeds and grasses","Annual meadow grass; Black-grass; Nightshade; bindweed; Chickweed; Fat hen; Marigold; Speedwells; Knotgrass; Hemp-nettle; Dead-nettle; Common poppy; Mayweed","Cereals including wheat, barley, rye, triticale; Potatoes; Maize; Vegetables including onions, carrot, parsnip; Fruit including blackcurrant, apples, pears, chrries, strawberry, gooseberry","Selective, non-systemic absorbed by roots and foliage. Acts by the inhibition of photosynthetic electron transport.",,"None","Approved","Belgium/France","31/10/2020","Marine Pollutant; Potential groundwater contaminant","1994","15545-48-9","239-592-2",,"217","216500","Herbicide","Synthetic",,,"C10H13ClN2O","212.68","975 g/kg","[EU dossier - None declared]",,"N'-(3-chloro-4-methylphenyl)-N,N-dimethylurea","3-(3-chloro-p-tolyl)-1,1-dimethylurea","N'-(3-chloro-4-methylphenyl)-N,N-dimethylurea","CC1=C(C=C(C=C1)NC(=O)N(C)C)Cl",,"JXCGFZXSOMJFOA-UHFFFAOYSA-N","InChI=1S/C10H13ClN2O/c1-7-4-5-8(6-9(7)11)12-10(14)13(2)3/h4-6H,1-3H3,(H,12,14)","C2","7","Not applicable","Not applicable","[<i>Alopecurus myosuroides</i>]","235","diflufenican","409","isoproturon",,,,,,,,,"Clayton; Headland; Makhteshim-Agan; Nufarm UK","Tolerate; Alpha Chlortoluron 500; Tolugan; Tolugan Extra; Dicurane","Usually supplied as a soluble concentrate or wettable granules that are mixed with water and applied as a spray",,,,"1","1",,"1",,"1","1","1","1","1",,"1",,"1","1","1","1","1","1","1","1",,"1","1"
"152","chloroxuron","C 1983",,"Dimethylurea",,"An obsolete selective phenylurea herbicide once used to control annual grasses, mosses and broad-leaved weeds ","Barnyardgrass; Nightshade; Carpetweed; Corn cockle; Dandelion; Goosegrass; Crabgrass; Ragweed; Puslane; Shepherd's purse; Pigweed; Velvetleaf","Soybeans; Onions; Strawberries; Celery; Ornamentals; vegetables including onions, carrots, leeks, peas & beans","Photosynthetic electron transport inhibitor at the photosystem II receptor. Growth inhibition and chlorotic and necrotic effects on foliage",,"No UK approval for use as a pesticide under EC Regulation 1107/2009","Not approved","Not applicable","Expired",,"1961, first reported","1982-47-4","217-843-7",,"187","025501","Herbicide","Synthetic",,,"C15H15ClN2O2","290.75",,,,"N'-[4-(4-chlorophenoxy)phenyl]-N,N-dimethylurea","3-[4-(4-chlorophenoxy)phenyl]-1,1-dimethylurea","N'-[4-(4-chlorophenoxy)phenyl]-N,N-dimethylurea","CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl","No data","IVUXTESCPZUGJC-UHFFFAOYSA-N","InChI=1S/C15H15ClN2O2/c1-18(2)15(19)17-12-5-9-14(10-6-12)20-13-7-3-11(16)4-8-13/h3-10H,1-2H3,(H,17,19)","C2","7","Not applicable","Not applicable",,,,,,,,,,,,,,"Syngenta; Ciba Geigy AG","Tenoran; Norex; Gesamoos","Usually supplied as a wettable powder",,,,,,,,,,,,,,,,,,,,,,,,,,,
"153","chlorpropham","ENT 18060","Chlorpropham is a residual herbicide and potato sprout suppressant that no longer has EU approval for use. It is moderately soluble in water, highly volatile and moderately mobile. It is not persistent in soil but may be persistent in water systems. Chlorpropham has a low mammalian toxicity but it may bioaccumulate. It is a recognised irritant. It is moderately toxic to birds, honeybees and most aquatic organisms.","Carbamate","None","A residual herbicide and potato sprout suppressant","Sprouting; Suckering; Annual and perennial broad-leaved weeds","Alfalfa; Potatoes; Sugarbeet; Sweet potatoes; Tomatoes; Lettuce; Garlic; Cranberries; Blueberries; Tobacco","Mitosis inhibitor, absorbed predominately by roots","Efficacy proven in field through extensive use in the EU and from field studies.","None","Not approved","Netherlands/Spain",,"PAN Listed as Highly Hazardous Chemical; Currently being phased out in the EU.","1951","101-21-3","202-925-7",,"43","018301","Herbicide, Plant growth regulator","Synthetic",,,"C10H12ClNO2","213.66","975 g/kg","[EU dossier - 3-chloroaniline @ max 0.25 g/kg]",,"propan-2-yl (3-chlorophenyl)carbamate","isopropyl 3-chlorocarbanilate","1-methylethyl (3-chlorophenyl)carbamate","CC(C)OC(=O)NC1=CC(=CC=C1)Cl","No data","CWJSHJJYOPWUGX-UHFFFAOYSA-N","InChI=1S/C10H12ClNO2/c1-7(2)14-10(13)12-9-5-3-4-8(11)6-9/h3-7H,1-2H3,(H,12,13)","K2","23","Not applicable","Not applicable","[<i>Lolium rigidum</i>]","141","chloridazon","448","metamitron",,,,,,,,,"Certis; Whyte Agrochemicals; United Phosphorus; Chipman; Universal Crop Protection","Croptex Pewter; Gro-Stop 100; BL500; Warefog 25; Preweed; Furloe","Usually supplied as concentrates, diluted and applied as spray in the field or as thermal fogging formulations for application in stores.",,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",,"1","1","1","1","1","1","1","1"
"154","chlorpyrifos","OMS 971","An organophosphate insecticide no longer approved for use in the EU. It has a low aqueous solubility, is quite volatile and is non-mobile. There is a low risk of leaching to groundwater based on its chemical properties. It can be moderately persistent in soil systems but is not usually persistent in water systems. It is highly toxic to mammals, is classified as a reproduction toxicant, an acetyl cholinesterase inhibitor and a neurotoxicant. It is also a skin and eye irritant. It is highly toxic to birds, fish, aquatic inverterbrates and honey bees and moderately toxic to aquatic plants, algae and earthworms","Organophosphate",,"A broad spectrum organophosphorus insecticide and acaricide used to control soil and foliage pests","Scale; Wooly aphid; Leaf roller; Caterpillars; Corn earworm; Armyworm; Cutworms; Rootworms; Cockroaches; Flea beetles; Flies; Termites; Fire ants","Cereals including barley, wheat; Cotton; Fruit including apples, pears, grapes, pineapples, bananas, strawberries, mango; Tomatoes; Nuts; Vegetables inclding carrots, cabbages, cauliflower, Brussel sprouts","Non-systemic with contact, inhalation and stomach action. Acetylcholinesterase (AChE) inhibitor.","Chlorpyrifos has been used very successfully over a long period of time to control a wide range of foliar pests on agricultural crops. ","Buffer probably required in UK - see product label","Not approved","Spain/Poland",,"OSPAR soc; WFD priority substance; Marine Pollutant","1965, first reported and introduced","2921-88-2","220-864-4",,"221","059101","Insecticide","Synthetic",,,"C9H11Cl3NO3PS","350.58","970 g/kg","[EU dossier - Sulfotep <3.0 g/kg, Acetone insolubles <5.0 g/kg]",,"O,O-diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate","O,O-diethyl O-3,5,6-trichloro-2-pyridyl phosphorothioate","O,O-diethyl O-(3,5,6-trichloro-2-pyridinyl) phosphorothioate","CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl","No data","SBPBAQFWLVIOKP-UHFFFAOYSA-N","InChI=1S/C9H11Cl3NO3PS/c1-3-14-17(18,15-4-2)16-9-7(11)5-6(10)8(12)13-9/h5H,3-4H2,1-2H3","Not applicable","Not applicable","1B","Not applicable","[<i>Aedes aegypti</i>], [<i>Aedes nigromaculis</i>], [<i>Anopheles pharoensis</i>], [<i>Bemisia argentifolii</i>], [<i>Culex pipiens pipiens</i>], [<i>Helicoverpa armigera</i>], [<i>Plutella xylostella</i>], [<i>Spodoptera litura</i>], [<i>Tribolium castaneum</i>], [plus others]",,,,,,,,,,,,,"Dow AgroSciences; Headland; Makhteshim-Agan; SumiAgro; Scotts","Alpha Chlorpyrifos; Ballad; Cyren; Dursban WG; Equity; Govern; Parapet","Usually supplied as an emulsifiable concentrates that is mixed with water and applied as a spray. Also supplied as granules for direct application to soil.",,,,,"1","1","1",,"1","1","1","1","1","1","1","1","1","1","1","1","1",,"1",,,"1","1"
"155","chlorpyrifos-methyl","OMS 1155","An organophosphate insecticide no longer approved for use in the EU. It has a low aqueous solubility, is quite volatile and is non-mobile. There is a low risk of leaching to groundwater based on its chemical properties. It tends not to be persistent in soil or water systems. It is not highly toxic to mammals but is classified as  an acetyl cholinesterase inhibitor and a neurotoxicant. It is also a skin irritant and sensitiser. It is highly toxic to fish, aquatic inverterbrates and honey bees and moderately toxic to birds, aquatic plants, algae and earthworms","Organophosphate",,"An insecticide and acaricide used to control soil and foliage pests","Scale; Wooly aphid; Leaf roller; Caterpillars; Cutworms; Rootworms; Cockroaches; Flea beetles; Flies; Termites; Fire ants","Grains; Cotton; Fruit including apples, pears, grapes, pineapples, bananas, strawberries, mango; Tomatoes; Nuts; Vegetables including carrots, cabbages, cauliflower","Non-systemic with contact, stomach and respiratory action. Acetylcholinesterase (AChE) inhibitor.","Chlorpyrifos has been used very successfully over a long period of time to control a wide range of foliar pests on agricultural crops. ","None","Not approved","Spain/Poland",,"OSPAR soc; WFD priority substance; Marine Pollutant","1966, first reported; 1985, first marketed USA","5598-13-0","227-011-5",,"486","059102","Insecticide, Acaricide","Synthetic",,,"C7H7Cl3NO3PS","322.53","960 g/kg","[EU dossier - Sulfotep <3.0 g/kg, Sulfotep-ester <5.0 g/kg]",,"O,O-dimethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate","O,O-dimethyl O-3,5,6-trichloro-2-pyridyl phosphorothioate","O,O-dimethyl O-(3,5,6-trichloro-2-pyridinyl) phosphorothioate","COP(=S)(OC)OC1=NC(=C(C=C1Cl)Cl)Cl","No data","HRBKVYFZANMGRE-UHFFFAOYSA-N","InChI=1S/C7H7Cl3NO3PS/c1-12-15(16,13-2)14-7-5(9)3-4(8)6(10)11-7/h3H,1-2H3","Not applicable","Not applicable","1B","Not applicable","[blattella germanica], [culex tarsalis], [plutella xylostella], [sitophilus zeamais], [tribolium castaneum], [aedes nigromaculis], [plus others]",,,,,,,,,,,,,"Dow AgroSciences","Reldane 22","Usually supplied as an emulsifiable concentrate that is mixed with water and applied as a spray",,,,"1","1",,"1",,,"1","1","1","1",,"1","1","1","1","1","1","1","1",,,,"1","1"
